,filename,compStages,auxStages,Away %,Home %,Sleep %,Awake %,TOU %,Custom Schedule %,Smart Away %,Smart Home %,DR %,Hold %,TOU Event %,Custom Event %,Sq. Ft.,Floors,Age,Style,State,City
4967,931185c72804a475d6ff709255b6d8d6cd1192bb.csv,0,2,0.231436966,0.458133013,0.280420101,0,0,0.030009921,0.015720391,0.009615385,0,0.075892857,0,0.898771368,2000,3,115,detached,NY,Scotia
4971,9351f93f7e6cdc65c0af922cfc99f448310631c3.csv,0,1,0.234125105,0.452256944,0.30535827,0,0,0.00825968,0,0,0,0.022359007,0,0.977640993,0,1,65,detached,NY,Hempstead
4978,9394f4d79fce9b17e246da0fb8ef851e1f719c91.csv,0,1,0,0.704048056,0.258637511,0,0,0.037314432,0.017973294,0,0,0.17427112,0,0.807755586,2500,3,25,detached,NY,Lysander
4980,93a064873d9c24595bcdef1da35ac9f2a9355a43.csv,0,1,0.617175543,0,0.313820018,0,0,0.069004438,0,0,0,0.301748546,0,0.698251454,2500,2,90,other,NY,North Tonawanda
4989,93d69ec82abf9c1032aca814fa48be2986e2aaee.csv,0,1,0,0.596677255,0.391520304,0,0,0.011802441,0,0,0,0.988197559,0,0.011802441,0,0,0,,NY,Massapequa Park
4993,93eddec1a908838694fce4c9bd4d309c2f4ce414.csv,0,1,0,0.30238233,0.36570216,0,0,0.331915509,0,0,0,0.064419367,0,0.935580633,2000,2,115,multiPlex,NY,Astoria
4997,93fa2c27d36a7ad1bd7b3aa54d16bc9b6e3db6fb.csv,0,1,0,0.502938034,0.464104472,0,0,0.032957494,0.000553266,0,0,0.016779228,0,0.982667506,0,0,0,,NY,Smithtown
4998,93fe09559032b1d1c57c9c483d1479cdc71c14a7.csv,0,1,0.306072084,0.256906183,0.304656413,0,0,0.13236532,0,0,0,0.038462274,0,0.961537726,2500,2,15,detached,NY,Rome
4999,94078e4070d5f1f860f98d59a5cbb33a17b9f5d7.csv,0,1,0,0.670516748,0.276715686,0,0,0.052767565,0.039910131,0,0,0.575051062,0,0.385038807,1500,1,50,other,NY,Vestal
5001,94116c54100c3ed4b238630c896acc0c59e39f89.csv,0,1,0,0.690293082,0.284349174,0,0,0.025357744,0,0,0,0.103382308,0,0.896617692,1500,4,105,detached,NY,Merrick
5003,942305f1220123eefbc4ca24420a0473ec0765a1.csv,0,1,0,0.019993895,0.948269612,0,0,0.031736493,0,0,0,0.54924069,0,0.45075931,1500,1,0,apartment,NY,New York
5008,9452ed43651d12ec9628b959b054a3a62c2f226b.csv,0,1,0,0.690120906,0.28384221,0,0,0.026036884,0,0,0,0.973963116,0,0.026036884,4500,3,0,detached,NY,Wading River
5009,9459a2687278373ded6f157b6d8dbc87f0a97589.csv,0,1,0.192603404,0.387915904,0.391054258,0,0,0.028426435,0,0,0,0.088598901,0,0.911401099,4500,3,40,detached,NY,Rye city
5012,9463acbbb937ba3c7d1c8dac1d1e3bb451495140.csv,0,1,0,0.652533399,0.267798957,0,0,0.079667644,0.092049528,0,0,0.089850114,0,0.818100358,2500,4,0,rowHouse,NY,New York
5013,946c805ca392dbef817267a2edcd9850e9d0e7f9.csv,0,1,0.201840278,0.404131944,0.355659722,0,0,0.038368056,9.26E-05,0.033287037,0,0.150347222,0,0.816273148,2500,3,70,detached,NY,Ballston Spa
5018,948d70401ccaaf5e7b64fa6973d7abed74cfc82c.csv,0,1,0,0.661773123,0.310325092,0,0,0.027901786,0.013268849,0,0,0.792029151,0,0.194701999,0,0,0,,NY,New York
5028,94e07c6218e2cf16340bd9ed24336f8bf43fac9e.csv,0,1,0.217977335,0.240976038,0.507669414,0,0,0.033377213,0,0,0,0.04235348,0,0.95764652,0,0,0,,NY,Philipstown
5032,94ed38ea5f36f9167be55594978924bc5d4f1009.csv,0,2,0,0.598852238,0.29773341,0,0,0.103414352,0.081616512,0,0.001697531,0.020707948,0,0.895978009,0,3,85,detached,NY,New York
5033,94ee796994bec59a24baec29b2b0a9836b6c1221.csv,0,1,0,0.5723343,0.383482771,0,0,0.044182929,0.035458421,0,0,0.188115331,0,0.776426248,2000,3,50,detached,NY,Rochester
5037,94f735e54de022a24efa8c6e0481513630512076.csv,0,1,0,0.690522651,0.283976125,0,0,0.025501224,0.000899143,0,0,0.933692991,0,0.065407867,2000,2,5,other,NY,Lyme
5039,95102d031ed890a9714716f170504a0b9e50682f.csv,1,1,0.280559047,0.14033189,0.372073267,0.175778523,0,0.031257273,0,0,0,0.02607876,0,0.97392124,2000,2,120,detached,NY,Lansing
5040,95182c0096dea672f19f8454ab23b38726285283.csv,0,1,0,0.656048015,0.307171437,0,0,0.036780548,0,0,0.001490843,0.068097876,0,0.93041128,3000,3,40,detached,NY,New York
5043,95279b27446d2cbb10f3ed0ad475824ec86d4c11.csv,0,1,0.30829989,0.284535332,0.380941139,0,0,0.026223639,0.061575386,0.068883774,0,0.190342698,0,0.679198143,2000,2,5,townhouse,NY,Brooklyn
5044,952e0493caab2495942dc63089bdde20d5ecd159.csv,0,1,0,0.664935338,0.121087772,0,0,0.21397689,0.021856826,0,0,0.288127487,0,0.690015687,2000,2,45,detached,NY,Greenfield Center
5048,954d9a226b1e89ba8e86e041b544e5f8105235a4.csv,1,0,0,0.689284379,0.28346424,0,0,0.027251382,0,0,0,0.970431783,0,0.029568217,1500,1,10,apartment,NY,New York
5057,95983b97742d72f70abd3412c0725264ccd9edf1.csv,0,2,0,0.371928419,0.598882021,0,0,0.02918956,0,0,0,0.59590583,0,0.40409417,0,0,0,,NY,Buffalo
5066,95c622ee93ca69a31ff57bc26a51f5be394a32fa.csv,0,1,0,0.726086624,0.241850321,0,0,0.032063055,0.011239287,0,0,0.883101852,0,0.105658861,5000,2,65,detached,NY,Brooklyn
5070,95d8dafeca0c4545ec71e0262da2765c34ee7150.csv,0,2,0,0.343864469,0.629035027,0,0,0.027100504,0,0,0,0.933894231,0,0.066105769,0,0,0,,NY,Hewlett
5072,95e860d672dc1a1a35c84b881925fe08d6dd2cb0.csv,0,1,0.356328436,0.471131772,0.135856673,0,0,0.036683119,0.017112412,0.085667279,0.001712198,0.104233624,0,0.791274487,2500,3,57,detached,NY,Whitestone
5074,95fd0ea005cd8ec3229d313689f1497196e06441.csv,0,1,0.020327763,0.546684219,0.323489011,0.081730769,0,0.027768239,0,0,0,0.771701389,0,0.228298611,2000,3,40,detached,NY,Webster
5077,960ad71b20432c6044b73f7e53c2232ac67d456e.csv,0,1,0.010168651,0.498912546,0.450434982,0,0,0.040483822,0,0,0,0.126736111,0,0.873263889,3500,3,0,Detached,NY,Cortlandt
5093,96aebec23ad520a7e73d42905eef4d0e1c5b4182.csv,0,1,0.588861732,0.166860646,0.212309901,0,0,0.031967722,0,0,0,0.961194522,0,0.038805478,2000,1,48,other,NY,Kent
5096,96bbde83193ecbd70ab0a523a836e6ef40da693f.csv,2,2,0.216164911,0.411639576,0.310534951,0,0,0.061660562,0.012686966,0.066210699,0,0.18030754,0,0.740794795,2000,1,105,multiPlex,NY,Buffalo
5108,97210620b6ab9ce40a267a277592a39abecd58ce.csv,0,1,0,0.704195011,0.290603741,0,0,0.005201247,0.073951247,0,0,0.256094104,0,0.669954649,2001,2,59,Other,NY,Dix Hills
5114,974b39e739f63d6a9c3118c23aefcd96b73137b5.csv,0,1,0.029834328,0.497379094,0.444320095,0,0,0.028466483,0.048438935,0.021206382,0,0.067990511,0,0.862364172,2500,2,50,other,NY,Pittsford
5115,974b533d6801fe6cc5b029c9cb05d6b62961054e.csv,0,1,0.30060423,0.075528701,0.400805639,0,0,0.22306143,0,0.097683787,0,0.167925478,0,0.734390735,0,0,0,,NY,Whitestone
5119,9761a74d17bc64503a7a952554b1bcd98925df82.csv,1,1,0.106178161,0.549018199,0.336111111,0,0,0.008692529,0.017337165,0.018295019,0,0.170450192,0,0.793917625,0,0,0,,NY,Syracuse
5121,977e84dd8c8700cb0772c9b5aca2d606467dc125.csv,0,1,0,0.635035104,0.33367674,0,0,0.031288156,0.052770147,0,0,0.055517399,0,0.891712454,2200,3,0,detached,NY,Huntington
5122,9784875232b3d23e35de287cbcfc8dc0e1b8ddf0.csv,0,1,0,0.628194827,0.347356137,0,0,0.024449036,0.036070937,0,0,0.122474747,0,0.841454316,7000,3,5,detached,NY,Chappaqua
5128,97c6bb433f4cd54ba2cee5002af9de3880af9563.csv,0,1,0,0.686275635,0.282493496,0,0,0.031230869,0,0,0,0.965603,0,0.034397,1000,3,50,other,NY,Babylon
5129,97ceaa3fb450c94c5c815f459c64a456c39fd917.csv,0,1,0.074404762,0.526785714,0.241071429,0,0,0.157738095,0,0,0,0.348214286,0,0.651785714,3000,2,55,other,NY,Amityville
5154,987ef2a2b28698f6cedeb8f5e7a55e0bda2c73ca.csv,0,1,0.233182616,0.356932998,0.379998474,0,0,0.029885913,0.000553266,0.000763126,0,0.036878053,0,0.961805556,1000,3,40,condominium,NY,Rochester
5156,988766ba4fc9b6a7ba66dc271f29c9b35b811510.csv,0,1,0,0.696270272,0.289527078,0,0,0.01420265,0.003594918,0,0,0.970872993,0,0.025532089,500,1,9,Apartment,NY,Hempstead
5158,9892490981e209d07d557a8e529e13a5769131bb.csv,0,0,0.176164756,0.422233245,0.39234274,0,0,0.009259259,0.000881834,0.057098765,0,0.015303498,0,0.926715902,3501,2,19,Townhouse,NY,Amityville
5160,98a116f074ae1fbd728582ac71d3ec282b28698c.csv,0,1,0,0.436790003,0.256247971,0,0,0.306962025,0,0,0,0.018743914,0,0.981256086,0,0,0,,NY,Rensselaer
5163,98c4cc85e7d71606b1ec5daa5186b97578bd5d6d.csv,0,1,0.003424395,0.665882308,0.304799893,0,0,0.025893404,0.096380471,0.001750459,0,0.026974288,0,0.874894781,3500,3,70,detached,NY,Manhasset
5164,98cdaa3bd26477e25619a66b95e81536326bf7cb.csv,0,2,0,0,0.280009921,0,0,0.719990079,0,0.237379808,0,0.147788843,0,0.614831349,2500,3,30,detached,NY,Rochester
5167,98dee826d47e753a78220d3c97f0d86b1b4af8c9.csv,0,1,0,0.709420206,0.263658049,0,0,0.026921745,0.004280163,0,0,0.006838643,0,0.988881194,2500,3,85,detached,NY,Lake Huntington
5169,98e7b672b060b2f21155e108cfa5c8d62b0fb74e.csv,0,1,0,0.643111208,0.293614499,0,0,0.063274293,0.035036779,0.010719125,0,0.019381533,0,0.934862563,3001,3,99,Detached,NY,Kingston
5171,991ba757c9b8e70a4622c7cf25468f712ecb193d.csv,2,1,0,0.590650826,0.376721763,0,0,0.03262741,0,0,0,0.209280303,0,0.790719697,2000,2,48,detached,NY,Northport
5178,997247814fb1d2b328f2af208acf4b51f85ebe32.csv,0,1,0,0.692097833,0.280801664,0,0,0.027100504,0,0,0,0.062929258,0,0.937070742,2500,2,35,Detached,NY,Port Jefferson Sta
5179,9974a72675271eabddac9b1a93d5eb8a9d5797da.csv,0,1,0,0.847231761,0.12222413,0,0,0.030544109,0,0,0,0.967481303,0,0.032518697,0,0,0,,NY,New York
5189,99c2be4268f964b6ea722bcf5aa2269c5df6b4a9.csv,0,2,0,0.585355617,0.34364507,0,0,0.070999313,0.155773046,0.01922123,0,0.040178571,0,0.784827152,2000,1,35,detached,NY,Lancaster
5191,99d14fb5b0015e5865a970626cfee90537cc16bd.csv,0,1,0,0.56741659,0.407388277,0,0,0.025195133,0.02483165,0,0,0.22856405,0,0.746604301,1000,2,40,detached,NY,East Quogue
5197,9a0df39cc39b3d21b36b970ed6f12ea83ade9d9c.csv,0,1,0,0.66324214,0.30643315,0,0,0.03032471,0.061403007,0,0,0.159684066,0,0.778912927,3000,2,35,detached,NY,East Fishkill
5199,9a20750e8801fc5746c678200f9d8404f239c664.csv,0,1,0,0.406221304,0.406603918,0,0,0.187174778,0.018394169,0,0,0.074743649,0,0.906862182,3120,3,0,detached,NY,Brewerton
5204,9a58584f6c9c0adf27ebc705601930031eadbe43.csv,0,1,0.289453602,0.456845238,0.225932921,0,0,0.027768239,0.096096612,0.054964133,0,0.018887363,0,0.830051893,1700,3,65,detached,NY,Bedford Hills
5208,9a9e296f09205ff31eb9dccd567a13c1ba283e5d.csv,0,1,0.013838567,0.654227053,0.284591385,0,0,0.047342995,0.058101852,0.00333132,0,0.032145733,0,0.906421095,3000,2,30,detached,NY,Binghamton
5209,9aa0f3230fb54d1019de00f865679065bdcf51f3.csv,0,1,0,0.688992195,0.284607438,0,0,0.026400367,0.008828818,0,0.000994796,0.576675849,0,0.413500536,2500,3,50,other,NY,Cornwall
5210,9aa5616dff45beb643c21c1ed6ae2bb3cae4c50c.csv,0,1,0,0.689843511,0.283784818,0,0,0.026371671,0.000172176,0,0,0.961403811,0,0.038424013,2500,3,50,other,NY,Dix Hills
5217,9ac47e34e8f8ee9e43d5d32e9ae87bda274b1db7.csv,0,1,0.444988172,0.434333028,0.091346154,0,0,0.029332647,0,0.025259463,0,0.617378281,0,0.357362256,3000,2,5,detached,NY,Roslyn
5219,9ad69dd82d876ac68be55ded9b2d2f9e516a7686.csv,0,1,0,0.691393098,0.285047444,0,0,0.023559458,0.000631313,0,0,0.573968855,0,0.425399832,4500,3,0,other,NY,Ogdensburg
5233,9b2dc8ed4ab5ef2682e6fa1e93095813542233df.csv,0,1,0,0.974297903,0,0,0,0.025702097,0,0,0,0.974297903,0,0.025702097,3500,3,30,detached,NY,Southampton
5235,9b38d35f63f8de07b02d600d714ce2ffc046cad0.csv,0,1,0.259844322,0.347508394,0.363018926,0,0,0.029628358,0.018248245,0.016483516,0,0.032165751,0,0.933102488,1500,2,100,detached,NY,Troy
5239,9b56868151f7353b9cdc4b4ddc66a25f6747fd46.csv,0,1,0.008489774,0.461032891,0.483678648,0,0,0.046798687,0.033176893,0,0,0.196619353,0,0.770203755,4000,3,20,detached,NY,Oswego
5245,9b9c43df771d03803165f312c279f011f1d6e3f6.csv,0,1,0,0.674049195,0.276187695,0,0,0.04976311,0,0,0,0.95023689,0,0.04976311,2300,3,0,detached,NY,Cowlesville
5251,9bddd710f7b35b601206ef23b5ed543e25f88eb1.csv,0,1,0,0.407976572,0.523475656,0,0,0.068547772,0.195875305,0,0,0.041571276,0,0.762553419,2000,3,10,townhouse,NY,Medford
5260,9c2aea4935b3d088ecc163c1e114b6bbf60fff52.csv,1,0,0,0.959929978,0,0,0,0.040070022,0,0,0.002077562,0.957852416,0,0.040070022,2000,2,10,condominium,NY,New York
5263,9c3743ff9c63c1f9dc75809cbd977ebee68fa07a.csv,0,1,0,0.472359227,0.334566379,0,0,0.193074394,0.001130292,0,0,0.053329223,0,0.945540485,1500,1,40,townhouse,NY,East Aurora
5270,9c835e9165b30898fdbfacfd570bffc8d6270955.csv,0,1,0.245121671,0.444520967,0.283000459,0,0,0.027356902,0.033191766,0.053690312,0,0.535420493,0,0.377697429,2500,2,57,detached,NY,Rochester
5272,9c8b6495907e34b02c98a997a42dd9d528d9b3bb.csv,0,1,0.365413233,0.222584707,0.384519994,0,0,0.027482067,0.034273886,0.075158349,0,0.014671093,0,0.875896673,3000,3,30,detached,NY,woodbury
5273,9c8e4076c3eafdf5e7a1dd5585089ff9cd5f1069.csv,0,1,0,0.667314593,0.319959463,0,0,0.012725944,0.019005848,0,0,0.52736244,0,0.453631712,2000,2,30,detached,NY,Montauk
5276,9c9e763b3372d384667bb045300d6b84abac3f18.csv,0,1,0,0.705232296,0.291046459,0,0,0.003721245,0,0,0,0.864230943,0,0.135769057,0,0,0,,NY,New York
5277,9cabb176afd09c67a980d8e48e5f7ad824676aaa.csv,1,2,0.221201542,0.212225275,0.534044948,0,0,0.032528236,0,0,0,0.260454823,0,0.739545177,2000,2,30,condominium,NY,Nesconset
5278,9cac66c2c83a0392416f2e8d718b6341428eba0d.csv,1,1,0.260061553,0.427438447,0.283558239,0,0,0.028941761,0.06897096,0.017440025,0,0.106682055,0,0.80690696,1000,1,50,condominium,NY,Poughkeepsie
5283,9cd934cfefe16a1339164d70f3c7ab6d63fe8f78.csv,0,0,0,0.688198271,0.284052648,0,0,0.027749082,0,0,0,0.716999541,0,0.283000459,3000,2,60,detached,NY,Old Bethpage
5285,9ce2fc9f8fb90473f004f7975c2e2b85f8f2bd6d.csv,0,1,0.246288644,0.353066651,0.329631543,0,0,0.071013162,0.002831344,0.007824457,0.002066116,0.015849786,0,0.971428298,1500,3,100,detached,NY,New York
5288,9cebea1c92ea82c94e92c7305cd98cf6041eaa30.csv,0,1,0,0.669555403,0.304761631,0,0,0.025682966,0,0,0,0.654853459,0,0.345146541,0,0,0,,NY,East Syracuse
5298,9d4405b705504dca1eda80c446943f59bcefc8de.csv,0,1,0.159479749,0.556719429,0.245664572,0,0,0.038136251,0.012230369,0.027632294,0,0.002521726,0,0.957615611,5500,3,60,semiDetached,NY,Brooklyn
5300,9d5136f4eae96abd2bb3a31bbae77bbb0f31ad7d.csv,0,1,0.029585799,0.480892505,0.228283202,0,0,0.261238494,0.022384533,0.006872535,0,0.180545283,0,0.79019765,2000,1,67,semiDetached,NY,West Babylon
5305,9d6c99af40b57babe2ea28b2f99286c19ea46a42.csv,0,1,0.404469875,0.294160798,0.271077856,0,0,0.030291471,0.084692879,0.006924883,0,0.138086854,0,0.770295383,3000,3,20,other,NY,Rochester
5313,9dbd5816fa43bcf7113e28da8aa8a80a2235a52b.csv,0,1,0,0.891672406,0.078808923,0,0,0.029518672,0,0,0,0.134670569,0,0.865329431,2500,3,115,detached,NY,St. Johnsville
5314,9dcbed0ef1fdc5ef4b8a749fdd7e8ca32dbe0c02.csv,0,1,0,0.692554403,0.289636149,0,0,0.017809449,0,0,0,0.980056044,0,0.019943956,2001,2,19,Detached,NY,Southampton
5329,9e2336b0e722fa8aea92e9e7ed788d7ff69a97d7.csv,0,1,0,0.665758465,0.326719762,0,0,0.007521774,0.130257091,0,0,0.319384286,0,0.550358623,2501,4,99,Multi-plex,NY,New York
5330,9e2390528d8cc744c7f2960e3d8eb4483951f4fb.csv,0,1,0.249878054,0.454580728,0.285441887,0,0,0.01009933,0.043723116,0.037747772,0,0.240776462,0,0.67775265,2000,3,20,detached,NY,Hamburg
5334,9e581b34c208b9841f125b8a4d5d82b52ed24e19.csv,0,1,0,0.605160108,0.363011188,0,0,0.031828704,0.050906636,0,0,0.008159722,0,0.940933642,2500,3,55,detached,NY,jericho
5353,9eeb928e8bbec58b839a093cb82f7f796c2e04dd.csv,0,1,0.506521739,0.247131229,0.210363311,0,0,0.03598372,0,0.000704785,0,0.959182053,0,0.040113163,1000,1,30,apartment,NY,Schenectady
5354,9ef18e46a7535da4ff0cd3ec2eed6274d9622021.csv,0,1,0.4453125,0.31308942,0.206629372,0,0,0.034968707,0,0.001736111,0,0.277788495,0,0.720475394,3500,3,10,detached,NY,Newburgh
5362,9f27e1bad751e7c5159418a285faa46c1f52012d.csv,0,1,0.310653278,0.342345722,0.188067482,0,0,0.158933518,0,0,0,0.069078947,0,0.930921053,3000,3,50,detached,NY,Northport
5365,9f352f684546134ec71313094d460e586caa3cfb.csv,0,1,0,0.689307851,0.283813514,0,0,0.026878635,0.004859198,0,0,0.463718626,0,0.531422176,1500,1,60,townhouse,NY,Ravena
5369,9f5f8c46c02103943b6fd8946a3ed3bb10e057a4.csv,0,1,0.040587068,0.61874611,0.30331855,0,0,0.037348273,0,0,0,0.489563881,0,0.510436119,2000,1,5,detached,NY,Canastota
5371,9f61ccf1d7c0f051a23a2bae8963d4fd70ea3fee.csv,1,1,0,0.700327381,0.264732143,0,0,0.034940476,0.096835317,0,0,0.069791667,0,0.833373016,3500,3,15,other,NY,Fairport
5372,9f7c2eb7a4cf9075a0f734e7b1240e2a9aaafd61.csv,0,1,0,0.626984127,0.344684829,0,0,0.028331044,0,0,0,0.369133471,0,0.630866529,2000,1,50,other,NY,Henrietta
5382,9fd6152d9ca7fae069b7effe9715b2ecf880bee3.csv,0,1,0.169847696,0.507027183,0.293869289,0,0,0.029255832,0.00838635,0.012955466,0,0.660535955,0,0.318122229,1500,3,60,rowHouse,NY,Massapequa
5383,9fdbba74cd47434e78b25a7e833a0ae9c1438489.csv,0,1,0.216330645,0.388732079,0.362208781,0,0,0.032728495,0.025179211,0.129357079,0,0.112701613,0,0.732762097,3000,3,7,detached,NY,Mamaroneck
5386,9ff366d468d3480c8cdd81728e5accb7ba46c057.csv,0,1,0,0.676987416,0.283446516,0,0,0.039566068,0.03303407,0,0,0.490657612,0,0.476308318,1500,3,60,other,NY,Hempstead
5388,a016178e92e29df9f9f2b2f05e49383fb871f534.csv,0,1,0,0.918785882,0.050629985,0,0,0.030584133,0.001820599,0,0,0.896389627,0,0.101789774,1500,2,30,condominium,NY,Saratoga Springs
5390,a03378c19d6ec7bfd9ec99549659f338b63091ce.csv,0,1,0,0.700582875,0.288823611,0,0,0.010593514,0,0,0,0.577404358,0,0.422595642,2500,1,25,apartment,NY,Jay
5391,a03daeac32e9fc4a4d9557f07017adf66cf661b3.csv,0,1,0,0.70937369,0.285042812,0,0,0.005583498,0.103122568,0,0,0.413717741,0,0.483159691,3000,2,39,Detached,NY,Nanuet
5397,a077456374cd3ef18366f4a0252f7afd49a607d3.csv,0,1,0.0144423,0.803816811,0.167804127,0,0,0.013936762,0.001493635,0,0,0.691323131,0,0.307183235,2000,1,0,apartment,NY,Arverne
5402,a0c319451f37e823aa319b2b2a7c2743453ea9b6.csv,0,1,0.274105235,0.251774267,0.279676053,0,0,0.194444444,0.01202877,0.0844971,0,0.086156899,0,0.817317231,2500,3,10,detached,NY,Bellmore
5404,a0cb049a724f99bb7133082a9d3989e23e85e0a4.csv,0,1,0,0.681024258,0.294153658,0,0,0.024822084,0.107351928,0,0,0.153877793,0,0.738770279,1500,4,80,detached,NY,Kenmore
5405,a0d0947355a7b943c9a601ad07db1b8ba0c57a13.csv,0,1,0,0.553258145,0.32612782,0,0,0.120614035,0.037933375,0,0,0.273182957,0,0.688883668,1500,2,40,townhouse,NY,Little Genesee
5407,a0e5b3175484a38b51221f9a0241ee74f1e8ece2.csv,0,1,0,0.700951332,0.29072098,0,0,0.008327687,0,0,0,0.52536416,0,0.47463584,0,0,0,,NY,Hempstead
5408,a0ebbb77eb428355813492ff02a07c25e56f51ec.csv,0,1,0.053807045,0.416666667,0.499495622,0,0,0.030030666,0.009542832,0.00037324,0,0.316012993,0,0.674070936,1500,1,60,,NY,Kings Park
5409,a0fbbc51ae65320946ac5792816e9784d1effc6a.csv,0,1,0.263841194,0.628577152,0.080710089,0,0,0.026871566,0.029075092,0.006849054,0,0.038728632,0,0.925347222,3500,3,15,other,NY,Hamptonburgh
5411,a10df8d414ddce76a875d3cbd555578bb920079a.csv,0,1,0.20752544,0.492282041,0.282453245,0,0,0.017739274,0,0,0,0.373556106,0,0.626443894,1500,1,30,apartment,NY,Shoreham
5414,a1265d6777919126d3fcafcebdb31761fcaf1646.csv,0,2,0,0.328601954,0.640997024,0,0,0.030401023,0,0,0,0.274553571,0,0.725446429,4500,3,18,detached,NY,Oswego
5419,a14d5d8f9d80c93d18f2c2f5e44f4fe7280623ee.csv,0,1,0,0.662450397,0.307243971,0,0,0.030305632,0.063139118,0,0,0.119648581,0,0.817212302,3500,3,25,detached,NY,Mahopac
5425,a1839e09f6af10c2dbd85a0b2c38a2dc7e3bb0d8.csv,0,1,0.309106159,0.37198658,0.282901989,0,0,0.036005272,0.050754853,0.023292595,0,0.088066139,0,0.837886413,2000,3,15,other,NY,Glenville
5426,a18455c6249a6937eab8aa51b1f2c46b55d72ba8.csv,0,1,0,0.559289128,0.431096924,0,0,0.009613949,0.003826912,0,0.004032258,0.806339606,0,0.185801225,1501,2,19,Semi-Detached,NY,New York
5430,a1a48df22bdc05ab6582d85d2bfd7cb28d789b69.csv,0,0,0.206187042,0.373616835,0.391311813,0,0,0.02888431,0,0,0,0.021710928,0,0.978289072,2000,3,80,detached,NY,Patchogue
5436,a1e98c955b0dfbcb24a5674744e85bc63e56d0a7.csv,0,1,0,0.663653581,0.309199954,0,0,0.027146465,0.080530686,0,0,0.140476737,0,0.778992577,3000,3,20,detached,NY,Waterford
5437,a1ec0193b987a5bafeeebebdc892ce630e84c631.csv,0,1,0,0.654389881,0.317364927,0,0,0.028245192,0.045425061,0,0,0.055832189,0,0.89874275,1500,2,90,detached,NY,Albany
5438,a1ed63d92c407f6c8f0292660a396a0d034304b4.csv,0,1,0.252743247,0.241252302,0.480979512,0,0,0.025024939,0,0.000556323,0,0.97291283,0,0.026530847,2000,1,17,detached,NY,Broad Channel
5442,a21cdcd90d5ac63349c34b57223d5aec5c176091.csv,0,1,0,0.627142639,0.343702173,0,0,0.029155188,0.022134221,0,0,0.120982553,0,0.856883226,3500,3,5,detached,NY,Pittsford
5446,a241aca86d02ee08a8821b0daf93b4f337c32fd7.csv,0,1,0,0.52713866,0.444158272,0,0,0.028703068,0,0,0.000639118,0.734985501,0,0.264375382,6000,3,25,townhouse,NY,Armonk
5449,a252e8c972a80d95ec233e2215bb83cca69a093c.csv,0,1,0.050070621,0.346963277,0.279661017,0,0,0.323305085,0.031920904,0.11252354,0,0.451847928,0,0.403707627,2501,4,29,Townhouse,NY,Tarrytown
5452,a26cdd04f16794a7ba77019be052787122499987.csv,0,1,0.189484127,0.351572039,0.373683608,0.058035714,0,0.027224512,0,0,0,0.114964896,0,0.885035104,3000,2,40,detached,NY,Schenectady
5455,a283b6dcfe9da00f7f13a5f2df9277b2181d25c2.csv,0,1,0,0.713717228,0.254964498,0,0,0.031318274,0.002038468,0,0,0.838375858,0,0.159585674,4000,3,30,detached,NY,Long Beach
5460,a2a629cb27e29f8db2de5ad15bbe946348ba4f5b.csv,0,1,0.275577747,0.41443794,0.285850934,0,0,0.024133379,0.004964417,0.004677456,0,0.2478191,0,0.742539027,3500,4,95,detached,NY,New Rochelle
5461,a2ad2263f6974fcd2a22c1c825abcc7690926749.csv,0,1,0.41797352,0.252794948,0.296293117,0,0,0.032938416,0.016187805,0.130475427,0,0.193595467,0,0.6597413,0,2,0,detached,NY,Westbury
5465,a2e01255bfb19a705cc61884f4f806453c4a4aae.csv,0,1,0.43708982,0.190552503,0.037431319,0,0,0.334926358,0.003920559,0.067937271,0,0.033796932,0,0.894345238,1000,1,10,apartment,NY,Brooklyn
5468,a2e7bc1b12fb827b88bbd9e5ba77253beda57a1e.csv,0,1,0.078754579,0.514556624,0.378414988,0,0,0.02827381,0,0,0,0.968187195,0,0.031812805,0,0,0,0,NY,Rochester
5470,a3031b6e6fbe9c86634ea3fd56c0da552c81d5e9.csv,0,1,0,0.677341598,0.220796985,0,0,0.101861417,0.003300046,0,0,0.590593434,0,0.40610652,2000,1,55,detached,NY,Endicott
5471,a305f8ab280b0bfacb31b4517d77ef7d01f4b506.csv,0,1,0.411864861,0.300017218,0.262301041,0,0,0.025816881,0.00981405,0.105658861,0,0.075116697,0,0.809410392,2000,2,60,other,NY,Islip Terrace
5474,a30f615dd7efb45d1c8dd6cd0272e8974dab416a.csv,0,1,0.171960852,0.573422237,0.226295406,0,0,0.028321505,0.106208028,0.05160638,0,0.130322802,0,0.71186279,1500,2,50,detached,NY,Wappinger
5475,a3114b7988fb21692beecf68ceb828c0e8887cc9.csv,0,1,0.260740995,0.434094551,0.276251526,0,0,0.028912927,0.018629808,0.080786401,0,0.149954212,0,0.750629579,3000,2,50,detached,NY,Rochester
5476,a3157a984b5dd805cab10e9755902ef00a257002.csv,0,1,0,0.668307387,0.302607982,0,0,0.029084631,0.104891636,0,0,0.001621642,0,0.893486722,3000,2,5,detached,NY,Saratoga Springs
5479,a32dcce82fbba1d4f3865cdca3e9d11a1ed7efa2.csv,0,1,0.018365473,0.624215641,0.331305479,0,0,0.026113407,0.041561448,0.005500077,0,0.296152816,0,0.65678566,0,3,0,townhouse,NY,Rye
